tweet,Created-At,From-User,Retweet-Count,Account,Id
"@Patrici50952853: @FoxNews @DeanHeller @POTUS Another disgusting lies & propoganda hate rally.
DEAN voted to take healthcare away.
GOP p…",2018-10-21 21:08:49,Robert Robertson,1.0,Heller,1054177722358870000.0
@CarolForden: @mviser @DeanHeller remembers his peers Rose Garden party.  High fiving over taking preexisting condition coverage and hea…,2018-10-21 21:07:02,JMG,223.0,Heller,1054177273148900000.0
"@MDresk: @CarolForden @mviser @DeanHeller @SenDeanHeller no one forgot this, Senator. You and the others were smiling and celebrating as…",2018-10-21 21:06:49,JMG,124.0,Heller,1054177218622970000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 21:06:17,JMG,2619.0,Heller,1054177084904370000.0
@paynej247: @bennyjohnson @realDonaldTrump @VP @DeanHeller @AdamLaxalt @mitchellvii Voted Early! #Republicans #GOP Straight Across the B…,2018-10-21 21:03:49,Time=Best Stock,1.0,Heller,1054176464944320000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 21:02:30,Kthor,2619.0,Heller,1054176132742960000.0
"@DeanHeller: It's been a privilege to welcome President @realDonaldTrump back to Nevada to fight with us to get things done. 

Vote for…",2018-10-21 21:02:03,IntoTheOptimystic,137.0,Heller,1054176021547750000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 21:01:42,IntoTheOptimystic,44.0,Heller,1054175932968260000.0
"@HannahBristol: ""I want to again emphasize this is only one day, but trends develop quickly in early voting in Nevada and rarely reverse…",2018-10-21 20:52:35,mark says: vote early NV! 10/20 - 11/2,4.0,Heller,1054173638042180000.0
"@HannahBristol: ""I want to again emphasize this is only one day, but trends develop quickly in early voting in Nevada and rarely reverse…",2018-10-21 20:51:01,Teddy Smyth,4.0,Heller,1054173245249860000.0
Wacky @JackieRosen84 running vs @DeanHeller   She's already been sued & lost that suit to @DannyTarkanian,2018-10-21 20:48:19,The Coach,.0,Heller,1054172565344800000.0
"@DeanHeller: I always love the drive to Elko, but this ride was a little faster. #AirForceOne ",2018-10-21 20:47:44,❌ Undivided Americans,347.0,Heller,1054172417608710000.0
"@richrdhernandez: We just voted! 1 Rep, 1 NP. 

Proud to cast our ballots for 
✔️@DannyTarkanian 
✔️@DeanHeller 
✔️@AdamLaxalt 
✔️@WesDu…",2018-10-21 20:46:23,Ken Sangie,42.0,Heller,1054172077983480000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 20:44:22,roy fletcher,68.0,Heller,1054171570913050000.0
@FoxNews: .@POTUS finished a three rally tour in Nevada Saturday to stump for Sen. @DeanHeller; @pdoocy has the story. ,2018-10-21 20:37:45,Alex Walker,161.0,Heller,1054169906026110000.0
@FoxNews: .@POTUS finished a three rally tour in Nevada Saturday to stump for Sen. @DeanHeller; @pdoocy has the story. ,2018-10-21 20:34:01,Real_Infinity95,161.0,Heller,1054168965369470000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:31:30,Mary Shannon Little,2619.0,Heller,1054168333615070000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:31:19,Dana T #RESIST,2619.0,Heller,1054168287410640000.0
"@OtherDanCoats: Had such an amazing time in Elko, NV this week! @DmendozaNVGOP did an incredible job at the #MAGARally for @realDonaldTr…",2018-10-21 20:30:48,John Liberty,19.0,Heller,1054168155768020000.0
"@ReallyAwakenNow: That is a massive amount of people for Elko
#VoteRed @DeanHeller 

These are the real Nevadans
Not the CA transplants…",2018-10-21 20:30:43,AmericanTexasPatriot????,149.0,Heller,1054168136616940000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:27:39,humanist,2619.0,Heller,1054167364990880000.0
"@WRStokes: Great first day of early voting ?? for #TeamDean. We had @POTUS with @DeanHeller in Elko this morning, and our teams all aroun…",2018-10-21 20:25:55,Julie Moore,13.0,Heller,1054166927059210000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:25:45,United in Love,2619.0,Heller,1054166885074230000.0
"@GOP: If elected, Jacky Rosen has promised to call for the repeal of the GOP tax cuts that have put money back into the pockets of Nevad…",2018-10-21 20:24:03,#VoteRepublican ⭐️⭐️⭐️  ????????,189.0,Heller,1054166457964060000.0
@DeanHeller just voted! #TurnNevadaRed,2018-10-21 20:22:46,DebForTrump45,.0,Heller,1054166135334090000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:21:38,Pamela Farrow,2619.0,Heller,1054165848926100000.0
@NatShupe: @GOP_1980 @AdamLaxalt @DannyTarkanian @DeanHeller @RobersonForNV @SOSCegavske @bobbeers @WesDuncan @tiffany4nv @LindaCinVegas…,2018-10-21 20:21:28,Jogar,1.0,Heller,1054165808954260000.0
@underwood_wg: Proud to cast my ballot for @DeanHeller @MarkAmodeiNV2 @AdamLaxalt and the rest of our fantastic Republican candidates on…,2018-10-21 20:21:19,Julie Moore,19.0,Heller,1054165771046140000.0
"@OtherDanCoats: Had such an amazing time in Elko, NV this week! @DmendozaNVGOP did an incredible job at the #MAGARally for @realDonaldTr…",2018-10-21 20:20:41,Julie Moore,19.0,Heller,1054165609284460000.0
@rnlynn1958: @liiluu1111 @BlackWidow1928 @TheBadDadder @cajunchick25 @joegooding @Bridget20917878 @LilyNCali @eatkinson48 @SOTEX2239 @Lo…,2018-10-21 20:20:15,SCOTT R. PATRIQT ????,1.0,Heller,1054165501465800000.0
"@DeanHeller: Just got off Air Force One with Lynne and President @realDonaldTrump — rally happening now! 

#MAGA #NVsen ",2018-10-21 20:18:35,Julie Moore,123.0,Heller,1054165083268410000.0
"@patriciatauthor: Thousands showed up for the TRUMP rally in ELKO, NEVADA!! Go Dean Heller for Senate and Adam Laxalt for Governor!! @De…",2018-10-21 20:16:45,Julie Moore,6.0,Heller,1054164618111680000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 20:15:52,rpd134,44.0,Heller,1054164396216180000.0
"@EdGonzalezNV: Never voted on the first day of early voting but figured since everyone else is doing it, so am I. Glad to have voted for…",2018-10-21 20:15:17,Noah Jennings,5.0,Heller,1054164252477410000.0
"@SwansonPolitics: @POTUS @WesDuncan @AdamLaxalt @DeanHeller Now on the bus back to my car.

It was a great rally.
A great day.
Great peo…",2018-10-21 20:15:04,Scott Osgood,16.0,Heller,1054164195388720000.0
"@SwansonPolitics: @POTUS @WesDuncan @AdamLaxalt @DeanHeller Headed back to Reno.

Working on writing cards for #TeamLaxalt.  

Please #L…",2018-10-21 20:14:54,Noah Jennings,16.0,Heller,1054164154838200000.0
"@patriciatauthor: Thousands showed up for the TRUMP rally in ELKO, NEVADA!! Go Dean Heller for Senate and Adam Laxalt for Governor!! @De…",2018-10-21 20:14:50,Noah Jennings,6.0,Heller,1054164139663220000.0
@DeanHeller You’re going down traitor.,2018-10-21 20:14:42,FedUpJones,.0,Heller,1054164103608980000.0
@liiluu1111: @rnlynn1958 @BlackWidow1928 @TheBadDadder @cajunchick25 @joegooding @Bridget20917878 @LilyNCali @eatkinson48 @SOTEX2239 @Lo…,2018-10-21 20:13:46,Noah Jennings,5.0,Heller,1054163868581120000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 20:12:40,Richie Morgan,44.0,Heller,1054163593258850000.0
"@TeamDean @DeanHeller @RosenforNevada #deanisaLiar who Voted to cut 200,000 of us off Healthcare #sogross #XGOP",2018-10-21 20:09:00,trumpisanAdulterousTraitor,.0,Heller,1054162668863410000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:07:17,Howard Waddell,2619.0,Heller,1054162236124610000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:06:17,bronc1013,2619.0,Heller,1054161984768350000.0
@SenSchumer Old fools that will lose in the end @senatemajldr @SenateGOP @tedcruz @DeanHeller @MarshaBlackburn @realDonaldTrump @GOP,2018-10-21 20:06:09,Patty,1.0,Heller,1054161951721310000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 20:04:27,mike,68.0,Heller,1054161525911380000.0
"@NatShupe: I just early voted for #JobsNotMobs.

#VoteGOP
#TurnNVred ??

@AdamLaxalt
@DannyTarkanian ?? 
@DeanHeller
@RobersonForNV
@SOSCe…",2018-10-21 20:04:17,mike,23.0,Heller,1054161481359550000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 20:04:07,Any rand,2619.0,Heller,1054161441043890000.0
"@Teufelhund0331: I just finished voting a straight @NVGOP ticket in #LasVegas

@AdamLaxalt 
@TeamDean @DeanHeller 

I don't live in @Dan…",2018-10-21 20:03:58,mike,27.0,Heller,1054161401588070000.0
@CarolForden: @mviser @DeanHeller remembers his peers Rose Garden party.  High fiving over taking preexisting condition coverage and hea…,2018-10-21 20:03:48,heidi marks,223.0,Heller,1054161361624860000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 20:03:42,Kiwinan,44.0,Heller,1054161336140100000.0
@lpackard: .@deanheller's record is so shameful that he can't even defend it face to face. I was thrown out of his event last year for d…,2018-10-21 20:01:49,klarajk,283.0,Heller,1054160863739950000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 20:01:28,Manny Morales,68.0,Heller,1054160774808010000.0
@Redhead4645 @MrEdTrain @POTUS @realDonaldTrump This state is full of liberal crazy politicians @DeanHeller must win or Las Vegas is doomed,2018-10-21 20:01:18,Babet,3.0,Heller,1054160732378420000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 20:00:57,Martha ❌,68.0,Heller,1054160644520460000.0
"@richrdhernandez: We just voted! 1 Rep, 1 NP. 

Proud to cast our ballots for 
✔️@DannyTarkanian 
✔️@DeanHeller 
✔️@AdamLaxalt 
✔️@WesDu…",2018-10-21 20:00:28,Team Laxalt,42.0,Heller,1054160524156430000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 20:00:01,Tru_Patriot_❌,68.0,Heller,1054160408397910000.0
@liiluu1111: @rnlynn1958 @BlackWidow1928 @TheBadDadder @cajunchick25 @joegooding @Bridget20917878 @LilyNCali @eatkinson48 @SOTEX2239 @Lo…,2018-10-21 19:59:55,Team Laxalt,5.0,Heller,1054160385631110000.0
"@Peoples_Pundit: . @DeanHeller said Nevada has become ""@realDonaldTrump Country."" 

His approval in Nevada is about 7 points higher than…",2018-10-21 19:58:57,Susan Scott,317.0,Heller,1054160140784590000.0
"@richrdhernandez: We just voted! 1 Rep, 1 NP. 

Proud to cast our ballots for 
✔️@DannyTarkanian 
✔️@DeanHeller 
✔️@AdamLaxalt 
✔️@WesDu…",2018-10-21 19:58:45,"R. Scott Ernst, CPA, J.D. ????",42.0,Heller,1054160088838040000.0
"@NatShupe: I just early voted for #JobsNotMobs.

#VoteGOP
#TurnNVred ??

@AdamLaxalt
@DannyTarkanian ?? 
@DeanHeller
@RobersonForNV
@SOSCe…",2018-10-21 19:58:32,"R. Scott Ernst, CPA, J.D. ????",23.0,Heller,1054160036203620000.0
"@HannahBristol: ""I want to again emphasize this is only one day, but trends develop quickly in early voting in Nevada and rarely reverse…",2018-10-21 19:58:02,Tyson Megown,4.0,Heller,1054159910273870000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 19:57:55,Andrew Joseph,68.0,Heller,1054159881844930000.0
@LatinaPatriotNV: Both @DeanHeller and @AdamLaxalt have my vote!!! @AStrongNevada @RosenforNevada ,2018-10-21 19:57:50,Team Laxalt,3.0,Heller,1054159858113470000.0
Shameful! @DeanHeller ,2018-10-21 19:57:47,twinkietigress,1.0,Heller,1054159845656420000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:57:00,Jan Davis,2619.0,Heller,1054159649333810000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 19:56:54,"R. Scott Ernst, CPA, J.D. ????",68.0,Heller,1054159626403370000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:56:26,Robin Warshaw,2619.0,Heller,1054159507096590000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 19:56:12,LATINO TOWNHALL,68.0,Heller,1054159449256910000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 19:55:40,Lead Strategies,68.0,Heller,1054159316075220000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 19:55:10,Kyle Raccio,44.0,Heller,1054159189239630000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 19:54:50,mike,44.0,Heller,1054159103633760000.0
@KimberlyFergus: USA ???? 1St! Vote ?? Red @DeanHeller @SenDeanHeller @AdamLaxalt @RobersonForNV @WesDuncan @SOSCegavske @bobbeers Ron Knec…,2018-10-21 19:47:18,Noah Jennings,3.0,Heller,1054157209804790000.0
@MrsT106: Hey #Nevada heads up! I'm watching @FoxNews while on the treadmill and Senator @DeanHeller is about to go on! #NVSen,2018-10-21 19:46:13,Christian Martinez,3.0,Heller,1054156936768220000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:46:11,Joan Darby,2619.0,Heller,1054156929382140000.0
"@DeanHeller: Looking forward to welcoming President @realdonaldtrump back to Nevada. 

",2018-10-21 19:44:08,Christian Martinez,216.0,Heller,1054156412559850000.0
"@ReallyAwakenNow: That is a massive amount of people for Elko
#VoteRed @DeanHeller 

These are the real Nevadans
Not the CA transplants…",2018-10-21 19:43:42,Julie (Sunflower??Deplorable),149.0,Heller,1054156302392410000.0
@GOP_1980 @DeanHeller @AdamLaxalt @DannyTarkanian @GOP @DTSummerlin Thank you for clarifying that for me.,2018-10-21 19:42:58,Dawn Marie,.0,Heller,1054156117268290000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:42:36,Vote November 6????????,2619.0,Heller,1054156023806730000.0
"@DouglasPatch: Early voting begins today in #Nevada. 

Get out and vote for @DeanHeller and @AdamLaxalt!

Find your polling place here:…",2018-10-21 19:41:43,Christian Martinez,6.0,Heller,1054155805639880000.0
"@DeanHeller: Just got off Air Force One with Lynne and President @realDonaldTrump — rally happening now! 

#MAGA #NVsen ",2018-10-21 19:41:40,Christian Martinez,123.0,Heller,1054155789961580000.0
@DeanHeller Exactly why we are voting you out,2018-10-21 19:40:04,John Rowbotham,.0,Heller,1054155386574460000.0
"@DeanHeller: It's been a privilege to welcome President @realDonaldTrump back to Nevada to fight with us to get things done. 

Vote for…",2018-10-21 19:39:52,Vonya,137.0,Heller,1054155336762910000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:38:30,"Ban Trump, Fire @jack",2619.0,Heller,1054154992385490000.0
@JJJOY7: @RosenforNevada Don't be fooled by the Dems. Vote Republican in November! We need to keep our country as we know it. Vote @Dean…,2018-10-21 19:37:42,ProudRepublican,1.0,Heller,1054154794565170000.0
"@DeanHeller: It's been a privilege to welcome President @realDonaldTrump back to Nevada to fight with us to get things done. 

Vote for…",2018-10-21 19:37:37,Christian Martinez,137.0,Heller,1054154771123270000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:35:42,cosborne,2619.0,Heller,1054154288035980000.0
"@DeanHeller @realDonaldTrump You singlehandedly brought back the term, ""gag me with a spoon.""",2018-10-21 19:35:07,tags7453????????????,.0,Heller,1054154142044860000.0
"@DeanHeller: Was it worth it @RosenforNevada?

You never answered. 

#NVdebate #NVSen ",2018-10-21 19:33:53,Christian Martinez,334.0,Heller,1054153832219860000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:33:45,Dump Trump,2619.0,Heller,1054153799164740000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:32:45,Linda Feinberg,2619.0,Heller,1054153547988770000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:27:45,Chris,2619.0,Heller,1054152287730450000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:26:37,isabelle kirshner,2619.0,Heller,1054152005126680000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:19:25,Savage Llama,2619.0,Heller,1054150190796550000.0
@GOP_1980: My wife and I voted for Senator @DeanHeller #VoteDeanHeller and @AdamLaxalt @DannyTarkanian and down the line ticket @GOP! #D…,2018-10-21 19:18:39,Kathleen G,68.0,Heller,1054149997535480000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:18:27,S. Fleischer,2619.0,Heller,1054149950009980000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:18:26,Francine Fein,2619.0,Heller,1054149942527390000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:18:21,Tere Strombotne,2619.0,Heller,1054149921283070000.0
"@ReallyAwakenNow: That is a massive amount of people for Elko
#VoteRed @DeanHeller 

These are the real Nevadans
Not the CA transplants…",2018-10-21 19:18:16,Sandpiper??✝️✡️????❤️,149.0,Heller,1054149901871920000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:17:13,Jnfetters,2619.0,Heller,1054149639279080000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:14:05,Stacy The Resistance,2619.0,Heller,1054148848753480000.0
@BarbBartter @DeanHeller @realDonaldTrump @RosenforNevada You’re funny! Good luck! #BeBest,2018-10-21 19:13:51,Rana,.0,Heller,1054148790335100000.0
@FoxNews: .@POTUS finished a three rally tour in Nevada Saturday to stump for Sen. @DeanHeller; @pdoocy has the story. #FoxReport https:…,2018-10-21 19:13:11,Alex Walker,230.0,Heller,1054148624849040000.0
"@DeanHeller: I always love the drive to Elko, but this ride was a little faster. #AirForceOne ",2018-10-21 19:12:50,HellothereLivia,347.0,Heller,1054148532817450000.0
"@RanaLV @DeanHeller @realDonaldTrump @RosenforNevada @RanaLV Rosen is ALL lies, paid for by HRC. #HellerForNevada",2018-10-21 19:12:26,Barb Bartter,.0,Heller,1054148432917490000.0
"@WRStokes: Great first day of early voting ?? for #TeamDean. We had @POTUS with @DeanHeller in Elko this morning, and our teams all aroun…",2018-10-21 19:12:13,HellothereLivia,13.0,Heller,1054148378563570000.0
"@MickyWhiteNV: ??SET OFF ALL OF THE ALARMS??
Trump is attempting to dehumanize Americans by creating a government that will treat Transgen…",2018-10-21 19:11:55,Lt. Uhura ????,7.0,Heller,1054148304127250000.0
"@DeanHeller: It's been a privilege to welcome President @realDonaldTrump back to Nevada to fight with us to get things done. 

Vote for…",2018-10-21 19:11:52,HellothereLivia,137.0,Heller,1054148291129000000.0
@TeamDean: The difference between @DeanHeller and @RosenforNevada is obvious just by looking at the map: ,2018-10-21 19:10:43,Law Yoon,3.0,Heller,1054148001839510000.0
@underwood_wg: Proud to cast my ballot for @DeanHeller @MarkAmodeiNV2 @AdamLaxalt and the rest of our fantastic Republican candidates on…,2018-10-21 19:10:38,HellothereLivia,19.0,Heller,1054147979433540000.0
"@lpackard: .@deanheller's record is so shameful he's stooping to attacking me personally, because he cannot defend his own votes. https:…",2018-10-21 19:10:21,KathyA11,229.0,Heller,1054147908466080000.0
@FoxNews: .@POTUS finished a three rally tour in Nevada Saturday to stump for Sen. @DeanHeller; @pdoocy has the story. #FoxReport https:…,2018-10-21 19:10:00,Prolly So ❌,230.0,Heller,1054147820339590000.0
@klr_reno @DeanHeller ...and for whom is he working?,2018-10-21 19:09:43,Heather D. Feckful Waters,.0,Heller,1054147751104050000.0
"@HannahBristol: ""I want to again emphasize this is only one day, but trends develop quickly in early voting in Nevada and rarely reverse…",2018-10-21 19:09:34,Kate Frauenfelder,4.0,Heller,1054147712155770000.0
"@hughhewitt: When @DeanHeller wins Nevada Senate race, the #JusticeKavanaugh effect willl be impossible to miss.  But #BlueBubbles will…",2018-10-21 19:07:29,loveAmericaSeekTruth❌,23.0,Heller,1054147188861730000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:06:53,s,2619.0,Heller,1054147035794800000.0
@lpackard: .@deanheller's record is so shameful that he can't even defend it face to face. I was thrown out of his event last year for d…,2018-10-21 19:06:44,s,283.0,Heller,1054146998960460000.0
"@lpackard: .@deanheller's record is so shameful he's stooping to attacking me personally, because he cannot defend his own votes. https:…",2018-10-21 19:06:34,s,229.0,Heller,1054146957059380000.0
"@morethanmySLE: @lpackard @DeanHeller .@DeanHeller, the ""Heller"" in 2017 Graham-Cassidy-Heller-Johnson Plan to Replace #ACA Funding w/Bl…",2018-10-21 19:06:18,s,79.0,Heller,1054146890105650000.0
@thedroopyfushia: @morethanmySLE @bkgut3 @lpackard @DeanHeller @RosenforNevada Blue states already subsidize red states.  The Graham-Cas…,2018-10-21 19:06:07,s,16.0,Heller,1054146845717330000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:05:32,Judy Thomas,2619.0,Heller,1054146696899380000.0
"@DeanHeller: It's been a privilege to welcome President @realDonaldTrump back to Nevada to fight with us to get things done. 

Vote for…",2018-10-21 19:05:10,deplorableBob63,137.0,Heller,1054146606939990000.0
"@DeanHeller: Don’t let outside groups and mega donors determine the future of our great state. Get out and vote. 

Find a poll location…",2018-10-21 19:04:17,Julie Moore,44.0,Heller,1054146384146750000.0
"@IndivisibleLV: @DeanHeller @OtherDanCoats @NVGOP Um, nope.",2018-10-21 19:04:15,coop,1.0,Heller,1054146373115760000.0
"@BodyBySteph: Great #MAGA TRUMP Ralley today in Elko NV at the Regional Airport!
Drove 7 hrs went straight to event. Great energy seeing…",2018-10-21 19:03:58,Depl0r@ble Drevv$ki,18.0,Heller,1054146305235180000.0
"@richrdhernandez: We just voted! 1 Rep, 1 NP. 

Proud to cast our ballots for 
✔️@DannyTarkanian 
✔️@DeanHeller 
✔️@AdamLaxalt 
✔️@WesDu…",2018-10-21 19:02:18,Deplorable Lori. ??????????????????????????,42.0,Heller,1054145886119310000.0
"@OtherDanCoats: Had such an amazing time in Elko, NV this week! @DmendozaNVGOP did an incredible job at the #MAGARally for @realDonaldTr…",2018-10-21 19:01:01,Cami,19.0,Heller,1054145559794080000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 19:00:40,Timothy W Murray,2619.0,Heller,1054145474930840000.0
@thedroopyfushia: @morethanmySLE @bkgut3 @lpackard @DeanHeller @RosenforNevada Blue states already subsidize red states.  The Graham-Cas…,2018-10-21 19:00:21,Dragonfly,16.0,Heller,1054145392236020000.0
"@morethanmySLE: @lpackard @DeanHeller .@DeanHeller, the ""Heller"" in 2017 Graham-Cassidy-Heller-Johnson Plan to Replace #ACA Funding w/Bl…",2018-10-21 19:00:11,Dragonfly,79.0,Heller,1054145350892690000.0
"@HoarseWisperer: @DeanHeller You are a vile fucking pustule on the ass of this nation. 

I will celebrate the downfall of you, your part…",2018-10-21 18:59:48,Donna spackman,15.0,Heller,1054145253614250000.0
"@lpackard: .@deanheller's record is so shameful he's stooping to attacking me personally, because he cannot defend his own votes. https:…",2018-10-21 18:59:35,Dragonfly,229.0,Heller,1054145198412960000.0
@lpackard: .@deanheller's record is so shameful that he can't even defend it face to face. I was thrown out of his event last year for d…,2018-10-21 18:59:27,Dragonfly,283.0,Heller,1054145168033700000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 18:59:06,Dragonfly,2619.0,Heller,1054145080674740000.0
@lpackard: Last year I was diagnosed with stage 4 cancer. I had to fight cancer AND my U.S. Senator just to keep my health insurance. @d…,2018-10-21 18:58:46,CynicalVisionary,2619.0,Heller,1054144993894560000.0
"@EdRutherford: @DeanHeller Excuse me Dean, I need to go make another donation to your opponent.",2018-10-21 18:58:03,maureen black,10.0,Heller,1054144812608180000.0
@Hayle138: @DeanHeller You will pay that price at the polls we all use to vote.  You have proven that you are not concerned enough to re…,2018-10-21 18:57:58,maureen black,1.0,Heller,1054144792848810000.0
"@Hayle138: @DeanHeller You know Sen, I have written to you before seeing you on here today.  You are disgusting most of us here in NV.…",2018-10-21 18:57:54,maureen black,1.0,Heller,1054144777929680000.0
"@HoarseWisperer: @DeanHeller You are a vile fucking pustule on the ass of this nation. 

I will celebrate the downfall of you, your part…",2018-10-21 18:57:39,maureen black,15.0,Heller,1054144715874910000.0
"@KottiPillar: @DeanHeller @SenDeanHeller Or how about this one, @SenDeanHeller?

Before you happily handed both Nevada and America to bi…",2018-10-21 18:57:10,maureen black,39.0,Heller,1054144590658160000.0
"@KottiPillar: @DeanHeller Before you helped ""write"" the #GOPTaxScam so you could commit your #GOPSmashAndGrab for billionaire #BigOilBit…",2018-10-21 18:57:04,maureen black,50.0,Heller,1054144566289300000.0
"@KottiPillar: @DeanHeller Did you?
??
Well, you helped dig early graves for your children + grandchildren. 
You helped murder citizens of…",2018-10-21 18:56:57,maureen black,71.0,Heller,1054144537646420000.0
